latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.579965,122.61905,157.0,28800,Asia/Manila,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (m/s),wind_direction_10m (°)
2023-07-24T11:00,26.5,88,0.90,7.86,255
2023-07-24T12:00,26.5,88,1.30,7.78,250
2023-07-24T13:00,26.9,84,0.50,7.72,251
2023-07-24T14:00,26.1,87,0.50,7.39,247
2023-07-24T15:00,26.2,83,0.60,8.89,251
2023-07-24T16:00,25.2,92,1.70,7.45,248
2023-07-24T17:00,25.0,93,1.70,8.05,238
2023-07-24T18:00,24.4,92,1.80,6.89,246
2023-07-24T19:00,24.5,94,0.70,6.41,239
2023-07-24T20:00,24.8,91,0.90,6.78,248
2023-07-24T21:00,25.5,90,1.40,7.02,242
2023-07-24T22:00,26.1,86,0.30,6.78,248
2023-07-24T23:00,26.3,86,0.20,6.57,244
2023-07-25T00:00,25.2,90,1.30,6.00,240
2023-07-25T01:00,24.3,93,0.90,7.03,240
2023-07-25T02:00,24.4,93,2.70,6.46,248
2023-07-25T03:00,24.5,94,0.70,6.22,242
2023-07-25T04:00,24.1,93,1.30,6.75,245
2023-07-25T05:00,24.1,95,1.80,5.19,230
2023-07-25T06:00,24.1,93,1.40,6.56,232
2023-07-25T07:00,24.1,93,1.80,7.08,227
2023-07-25T08:00,25.0,89,2.00,8.00,233
2023-07-25T09:00,26.0,87,1.60,9.08,234
2023-07-25T10:00,26.4,86,0.50,8.71,222
2023-07-25T11:00,25.8,84,0.90,10.37,236
2023-07-25T12:00,26.9,83,1.20,10.60,234
2023-07-25T13:00,27.5,84,1.50,9.71,235
2023-07-25T14:00,26.0,86,1.90,11.04,236
2023-07-25T15:00,24.5,92,2.40,9.38,234
2023-07-25T16:00,24.8,92,2.50,8.77,235
2023-07-25T17:00,24.5,92,1.80,8.14,245
2023-07-25T18:00,24.2,93,2.10,7.18,231
2023-07-25T19:00,24.2,95,4.90,6.16,234
2023-07-25T20:00,25.6,90,2.00,6.50,239
2023-07-25T21:00,25.5,90,0.20,6.11,230
2023-07-25T22:00,25.0,90,0.90,6.05,239
2023-07-25T23:00,26.0,85,0.20,7.05,235
2023-07-26T00:00,25.9,87,0.30,6.22,224
2023-07-26T01:00,25.8,87,0.30,6.17,230
2023-07-26T02:00,25.4,86,1.10,5.22,238
2023-07-26T03:00,24.2,94,3.80,5.47,230
2023-07-26T04:00,24.5,94,7.90,6.23,240
2023-07-26T05:00,24.5,94,1.70,6.24,238
2023-07-26T06:00,24.9,94,0.70,5.95,229
2023-07-26T07:00,26.0,91,0.60,6.58,224
2023-07-26T08:00,25.7,86,0.30,7.42,244
2023-07-26T09:00,28.0,78,0.30,7.89,231
2023-07-26T10:00,28.0,77,0.60,8.32,231
2023-07-26T11:00,28.5,73,0.70,9.41,226
2023-07-26T12:00,28.6,72,0.70,9.98,228
2023-07-26T13:00,26.3,89,2.40,7.58,234
2023-07-26T14:00,26.5,89,3.20,6.95,230
2023-07-26T15:00,27.3,84,0.10,7.09,220
2023-07-26T16:00,26.9,87,1.50,5.94,224
2023-07-26T17:00,27.0,86,0.20,6.58,216
2023-07-26T18:00,26.2,90,0.20,5.50,217
2023-07-26T19:00,25.1,92,1.20,4.22,216
2023-07-26T20:00,26.4,90,0.20,4.62,202
2023-07-26T21:00,26.5,88,0.10,4.92,207
2023-07-26T22:00,26.1,87,0.50,5.19,214
2023-07-26T23:00,26.1,88,1.10,5.49,213
2023-07-27T00:00,26.1,87,0.10,5.46,215
2023-07-27T01:00,25.1,90,0.70,4.67,225
2023-07-27T02:00,26.0,90,0.10,5.25,211
2023-07-27T03:00,25.0,90,2.80,4.69,220
2023-07-27T04:00,24.5,92,0.80,5.45,226
2023-07-27T05:00,24.0,94,0.60,5.33,220
2023-07-27T06:00,24.8,93,0.70,4.84,210
2023-07-27T07:00,25.0,93,0.80,5.41,214
2023-07-27T08:00,25.8,88,0.70,4.80,211
2023-07-27T09:00,27.5,84,0.60,6.31,205
2023-07-27T10:00,27.5,82,0.60,8.30,211
2023-07-27T11:00,27.5,82,3.40,7.99,223
2023-07-27T12:00,28.1,82,5.10,6.57,213
2023-07-27T13:00,28.1,78,0.50,7.34,209
2023-07-27T14:00,28.3,77,0.90,8.14,223
2023-07-27T15:00,27.0,85,3.90,6.01,227
2023-07-27T16:00,28.2,79,0.00,6.49,214
2023-07-27T17:00,27.5,81,0.10,6.52,212
2023-07-27T18:00,26.9,82,0.20,5.59,209
2023-07-27T19:00,26.7,85,0.00,4.90,200
2023-07-27T20:00,25.8,90,0.10,5.19,205
2023-07-27T21:00,26.0,90,0.00,4.25,207
2023-07-27T22:00,25.2,93,2.90,4.17,224
2023-07-27T23:00,25.8,91,0.20,3.12,220
2023-07-28T00:00,25.8,91,0.10,3.54,225
2023-07-28T01:00,25.4,93,0.90,4.17,224
2023-07-28T02:00,24.6,93,1.20,4.24,227
2023-07-28T03:00,24.4,94,0.90,4.74,226
2023-07-28T04:00,24.5,94,0.90,4.33,214
2023-07-28T05:00,24.9,94,0.20,4.03,210
2023-07-28T06:00,24.9,94,0.10,3.94,207
2023-07-28T07:00,26.1,90,0.10,4.70,207
2023-07-28T08:00,27.3,83,0.20,5.91,208
2023-07-28T09:00,27.9,81,0.50,7.17,210
2023-07-28T10:00,28.7,76,0.20,7.49,214
2023-07-28T11:00,27.8,78,1.40,8.44,229
2023-07-28T12:00,28.0,82,0.90,6.72,223
2023-07-28T13:00,27.5,81,1.40,6.86,227
2023-07-28T14:00,27.5,82,0.60,6.22,217
2023-07-28T15:00,27.8,80,0.10,5.95,221
2023-07-28T16:00,27.3,81,0.10,5.71,213
2023-07-28T17:00,26.6,87,0.20,4.91,213
2023-07-28T18:00,26.5,86,0.00,4.42,218
2023-07-28T19:00,25.5,89,0.50,4.75,229
2023-07-28T20:00,26.0,87,1.30,3.52,215
2023-07-28T21:00,26.4,87,0.00,4.39,204
2023-07-28T22:00,26.4,88,0.00,3.58,210
2023-07-28T23:00,26.0,88,0.20,3.78,217
2023-07-29T00:00,26.0,89,0.20,3.66,215
2023-07-29T01:00,26.3,85,0.30,4.06,218
2023-07-29T02:00,26.2,88,0.10,4.25,221
2023-07-29T03:00,25.9,87,0.10,3.88,235
2023-07-29T04:00,25.2,92,0.20,4.72,234
2023-07-29T05:00,25.5,90,0.10,3.75,224
2023-07-29T06:00,25.8,89,0.20,4.39,223
2023-07-29T07:00,26.3,89,0.10,4.76,231
2023-07-29T08:00,25.6,87,3.40,6.41,236
2023-07-29T09:00,27.4,83,0.00,5.52,224
2023-07-29T10:00,28.0,81,0.30,6.92,233
2023-07-29T11:00,28.3,80,0.20,6.80,229
2023-07-29T12:00,27.2,83,0.20,7.12,232
2023-07-29T13:00,26.1,85,0.70,6.84,232
2023-07-29T14:00,26.4,86,0.40,5.87,227
2023-07-29T15:00,26.5,86,0.20,5.02,227
2023-07-29T16:00,26.2,87,0.30,5.09,225
2023-07-29T17:00,25.9,90,1.00,4.39,223
2023-07-29T18:00,25.5,93,4.80,3.41,220
2023-07-29T19:00,25.1,94,1.30,3.33,221
2023-07-29T20:00,25.6,94,1.20,2.77,221
2023-07-29T21:00,25.8,95,2.30,2.70,219
2023-07-29T22:00,25.6,95,0.60,3.30,215
2023-07-29T23:00,25.5,93,0.00,2.86,205
2023-07-30T00:00,25.4,94,0.00,3.68,225
2023-07-30T01:00,25.4,93,0.00,3.26,227
2023-07-30T02:00,25.5,91,0.40,3.61,228
2023-07-30T03:00,25.5,89,0.30,4.24,227
2023-07-30T04:00,25.4,90,0.20,3.68,223
2023-07-30T05:00,25.2,91,0.20,4.03,224
2023-07-30T06:00,25.5,89,0.40,3.68,225
2023-07-30T07:00,26.4,84,0.00,3.96,223
2023-07-30T08:00,28.4,78,0.00,4.22,234
2023-07-30T09:00,28.8,75,0.10,5.16,224
2023-07-30T10:00,29.4,72,0.10,5.67,221
2023-07-30T11:00,29.2,71,0.20,6.37,222
2023-07-30T12:00,29.7,71,0.20,7.00,224
2023-07-30T13:00,29.5,73,0.10,7.35,225
2023-07-30T14:00,29.2,73,0.00,6.58,226
2023-07-30T15:00,29.1,71,0.00,6.47,231
2023-07-30T16:00,28.9,72,0.00,6.24,229
2023-07-30T17:00,28.3,76,0.00,5.02,226
2023-07-30T18:00,27.4,78,0.00,3.96,225
2023-07-30T19:00,27.0,80,0.00,3.61,222
2023-07-30T20:00,26.6,85,0.00,2.69,222
2023-07-30T21:00,26.8,85,0.10,3.08,234
2023-07-30T22:00,26.6,81,0.10,3.39,225
2023-07-30T23:00,26.2,83,0.00,3.20,231
2023-07-31T00:00,25.7,84,0.00,3.76,241
2023-07-31T01:00,25.1,88,0.00,2.06,231
2023-07-31T02:00,24.9,93,0.00,1.62,248
2023-07-31T03:00,25.6,89,0.00,2.77,221
2023-07-31T04:00,25.7,85,0.10,2.76,224
2023-07-31T05:00,25.4,87,0.00,2.48,220
2023-07-31T06:00,25.7,87,0.10,2.90,226
2023-07-31T07:00,26.9,84,0.10,3.86,211
2023-07-31T08:00,28.2,77,0.10,4.66,211
2023-07-31T09:00,28.6,76,0.10,5.19,214
2023-07-31T10:00,29.4,73,0.00,5.22,216
2023-07-31T11:00,30.0,70,0.00,5.38,222
2023-07-31T12:00,30.0,69,0.10,6.10,229
2023-07-31T13:00,29.9,70,0.20,6.18,231
2023-07-31T14:00,30.0,71,0.10,6.24,229
2023-07-31T15:00,29.6,72,0.10,6.23,228
2023-07-31T16:00,29.0,75,0.00,5.80,226
2023-07-31T17:00,28.2,79,0.00,5.30,226
2023-07-31T18:00,27.4,83,0.00,4.25,221
2023-07-31T19:00,26.9,83,0.00,3.96,223
2023-07-31T20:00,26.6,83,0.00,3.11,222
2023-07-31T21:00,27.0,80,0.00,3.32,226
2023-07-31T22:00,26.8,81,0.00,3.04,224
2023-07-31T23:00,26.5,82,0.00,3.12,220
2023-08-01T00:00,26.4,84,0.00,3.04,224
2023-08-01T01:00,26.2,86,0.00,2.76,226
2023-08-01T02:00,26.2,85,0.00,3.19,221
2023-08-01T03:00,26.2,84,0.00,3.20,219
2023-08-01T04:00,26.1,85,0.00,3.00,210
2023-08-01T05:00,25.9,88,0.00,3.24,214
2023-08-01T06:00,26.1,87,0.00,3.69,213
2023-08-01T07:00,27.5,82,0.00,4.88,215
2023-08-01T08:00,28.4,75,0.20,5.74,221
2023-08-01T09:00,29.0,73,0.10,6.08,224
2023-08-01T10:00,29.4,71,0.10,6.37,222
2023-08-01T11:00,29.6,71,0.20,6.66,221
2023-08-01T12:00,29.8,72,0.30,6.59,222
2023-08-01T13:00,29.6,73,0.20,6.59,222
2023-08-01T14:00,29.4,72,0.10,6.81,220
2023-08-01T15:00,29.1,70,0.40,6.73,222
2023-08-01T16:00,28.4,75,0.40,6.08,226
2023-08-01T17:00,28.1,77,0.00,5.00,217
2023-08-01T18:00,27.4,80,0.00,4.14,217
2023-08-01T19:00,27.0,82,0.00,3.50,217
2023-08-01T20:00,26.8,84,0.00,2.62,223
2023-08-01T21:00,26.9,83,0.10,3.76,220
2023-08-01T22:00,26.6,82,0.10,3.05,238
2023-08-01T23:00,26.5,82,0.10,2.90,226
2023-08-02T00:00,26.2,86,0.10,2.66,214
2023-08-02T01:00,26.2,87,0.00,3.20,219
2023-08-02T02:00,26.2,88,0.00,3.94,204
2023-08-02T03:00,26.2,86,0.00,4.39,204
2023-08-02T04:00,26.2,87,0.00,4.48,204
2023-08-02T05:00,26.2,87,0.00,4.34,206
2023-08-02T06:00,26.4,86,0.00,4.83,204
2023-08-02T07:00,27.5,83,0.00,5.39,211
2023-08-02T08:00,28.3,76,0.10,6.24,215
2023-08-02T09:00,28.6,76,0.20,6.57,206
2023-08-02T10:00,29.5,72,0.00,6.76,209
2023-08-02T11:00,29.9,69,0.00,7.07,213
2023-08-02T12:00,29.9,69,0.00,7.41,215
2023-08-02T13:00,30.0,70,0.00,7.57,214
2023-08-02T14:00,29.8,70,0.00,7.49,214
2023-08-02T15:00,29.5,73,0.00,7.05,215
2023-08-02T16:00,29.0,75,0.00,6.55,214
2023-08-02T17:00,28.2,79,0.00,5.78,217
2023-08-02T18:00,27.5,83,0.00,4.69,214
2023-08-02T19:00,27.2,82,0.00,4.47,214
2023-08-02T20:00,27.2,83,0.00,4.61,221
2023-08-02T21:00,27.4,83,0.10,4.22,211
2023-08-02T22:00,27.1,81,0.10,4.12,219
2023-08-02T23:00,27.0,84,0.00,4.00,212
2023-08-03T00:00,26.7,86,0.00,3.86,211
2023-08-03T01:00,26.6,84,0.10,4.03,210
2023-08-03T02:00,26.5,87,0.00,3.94,210
2023-08-03T03:00,26.0,86,0.20,5.17,227
2023-08-03T04:00,25.8,88,0.30,4.94,212
2023-08-03T05:00,25.7,88,0.10,5.06,205
2023-08-03T06:00,25.9,88,0.00,5.09,225
2023-08-03T07:00,25.1,89,0.40,6.02,212
2023-08-03T08:00,27.2,84,0.00,4.67,227
2023-08-03T09:00,28.5,79,0.10,5.74,221
2023-08-03T10:00,29.1,76,0.20,6.55,211
2023-08-03T11:00,29.0,79,0.40,6.18,209
2023-08-03T12:00,29.6,76,0.00,6.58,216
2023-08-03T13:00,29.5,75,0.00,7.01,222
2023-08-03T14:00,28.4,78,2.50,6.67,230
2023-08-03T15:00,29.1,77,0.10,6.50,217
2023-08-03T16:00,28.5,78,0.00,6.45,221
2023-08-03T17:00,27.9,81,0.00,5.56,218
2023-08-03T18:00,27.2,84,0.00,4.26,219
2023-08-03T19:00,26.8,87,0.00,3.80,215
2023-08-03T20:00,26.5,86,0.00,3.11,228
2023-08-03T21:00,26.8,84,0.00,2.84,219
2023-08-03T22:00,26.7,86,0.00,2.77,221
2023-08-03T23:00,26.6,87,0.00,2.88,214
2023-08-04T00:00,26.3,89,0.00,3.16,215
2023-08-04T01:00,26.2,90,0.00,3.33,213
2023-08-04T02:00,26.0,91,0.00,3.52,215
2023-08-04T03:00,26.0,91,0.00,3.91,212
2023-08-04T04:00,26.0,92,0.00,3.80,215
2023-08-04T05:00,25.8,93,0.00,3.85,208
2023-08-04T06:00,25.9,92,0.00,3.85,205
2023-08-04T07:00,27.5,85,0.00,4.74,205
2023-08-04T08:00,28.6,80,0.00,4.57,203
2023-08-04T09:00,29.3,77,0.10,4.61,210
2023-08-04T10:00,30.0,74,0.10,5.10,222
2023-08-04T11:00,30.2,71,0.10,5.52,226
2023-08-04T12:00,30.5,69,0.00,5.69,231
2023-08-04T13:00,30.5,69,0.00,5.44,234
2023-08-04T14:00,30.4,70,0.00,5.06,232
2023-08-04T15:00,30.1,72,0.00,4.70,232
2023-08-04T16:00,29.5,75,0.00,4.48,231
2023-08-04T17:00,28.6,80,0.00,4.39,227
2023-08-04T18:00,27.6,85,0.00,3.32,226
2023-08-04T19:00,26.8,88,0.00,2.55,225
2023-08-04T20:00,26.5,90,0.00,2.55,225
2023-08-04T21:00,26.5,90,0.00,2.33,223
2023-08-04T22:00,26.1,93,0.00,2.27,221
2023-08-04T23:00,25.7,95,0.00,2.05,223
2023-08-05T00:00,25.4,96,0.00,2.05,223
2023-08-05T01:00,25.2,97,0.00,2.06,219
2023-08-05T02:00,25.1,97,0.00,2.14,217
2023-08-05T03:00,25.1,97,0.00,2.50,217
2023-08-05T04:00,25.1,97,0.00,2.27,221
2023-08-05T05:00,25.0,97,0.00,2.16,214
2023-08-05T06:00,25.2,97,0.00,2.42,218
2023-08-05T07:00,27.4,88,0.00,3.56,218
2023-08-05T08:00,28.7,81,0.00,4.11,221
2023-08-05T09:00,29.5,76,0.00,4.61,221
2023-08-05T10:00,30.0,74,0.00,4.95,223
2023-08-05T11:00,30.4,71,0.00,4.89,229
2023-08-05T12:00,30.6,69,0.00,5.02,235
2023-08-05T13:00,30.6,68,0.00,5.11,239
2023-08-05T14:00,30.5,67,0.00,4.97,240
2023-08-05T15:00,30.0,70,0.00,4.80,234
2023-08-05T16:00,29.4,74,0.00,4.50,233
2023-08-05T17:00,28.6,79,0.00,4.16,235
2023-08-05T18:00,27.5,83,0.00,3.18,224
2023-08-05T19:00,26.9,86,0.00,2.97,228
2023-08-05T20:00,26.7,86,0.00,2.62,227
2023-08-05T21:00,26.7,87,0.00,2.62,230
2023-08-05T22:00,26.5,89,0.00,2.62,230
2023-08-05T23:00,26.3,90,0.00,3.11,237
2023-08-06T00:00,26.2,87,0.00,3.06,232
2023-08-06T01:00,26.0,85,0.00,2.91,229
2023-08-06T02:00,25.6,86,0.00,2.76,226
2023-08-06T03:00,25.5,88,0.00,2.83,225
2023-08-06T04:00,25.5,89,0.00,2.97,228
2023-08-06T05:00,25.5,89,0.00,2.97,228
2023-08-06T06:00,25.6,89,0.00,3.02,236
2023-08-06T07:00,27.4,83,0.00,4.47,243
2023-08-06T08:00,28.5,77,0.00,4.96,242
2023-08-06T09:00,29.1,74,0.00,5.46,244
2023-08-06T10:00,29.6,72,0.00,5.64,245
2023-08-06T11:00,30.0,70,0.00,6.17,245
2023-08-06T12:00,29.9,71,0.00,6.40,245
2023-08-06T13:00,29.9,71,0.10,6.45,246
2023-08-06T14:00,29.9,70,0.00,6.13,246
2023-08-06T15:00,29.5,72,0.00,6.08,245
2023-08-06T16:00,29.0,73,0.00,5.82,246
2023-08-06T17:00,28.5,75,0.00,5.19,242
2023-08-06T18:00,27.5,79,0.00,3.97,236
2023-08-06T19:00,27.0,80,0.00,3.30,235
2023-08-06T20:00,27.0,82,0.00,2.61,238
2023-08-06T21:00,26.9,84,0.00,2.14,233
2023-08-06T22:00,26.6,86,0.00,2.69,239
2023-08-06T23:00,26.8,83,0.00,3.00,240
2023-08-07T00:00,26.1,85,0.00,3.19,229
2023-08-07T01:00,25.8,89,0.00,3.14,217
2023-08-07T02:00,25.5,91,0.00,3.24,214
2023-08-07T03:00,25.5,91,0.10,3.18,224
2023-08-07T04:00,25.4,90,0.10,2.70,231
2023-08-07T05:00,25.6,88,0.10,2.98,230
2023-08-07T06:00,26.0,87,0.00,3.55,238
2023-08-07T07:00,27.5,82,0.00,4.53,239
2023-08-07T08:00,28.8,74,0.00,5.42,240
2023-08-07T09:00,29.4,71,0.00,5.83,239
2023-08-07T10:00,29.9,69,0.10,6.31,241
2023-08-07T11:00,30.0,69,0.20,6.62,241
2023-08-07T12:00,30.3,68,0.10,6.77,239
2023-08-07T13:00,30.1,69,0.10,6.71,242
2023-08-07T14:00,29.8,70,0.00,6.54,241
2023-08-07T15:00,29.5,73,0.00,6.31,241
2023-08-07T16:00,29.0,74,0.00,5.73,241
2023-08-07T17:00,28.4,78,0.00,5.02,239
2023-08-07T18:00,27.5,82,0.00,3.62,231
2023-08-07T19:00,27.0,83,0.00,3.26,227
2023-08-07T20:00,27.0,81,0.00,2.72,234
2023-08-07T21:00,27.0,80,0.00,2.87,241
2023-08-07T22:00,26.8,81,0.00,2.95,242
2023-08-07T23:00,26.5,81,0.00,2.86,234
2023-08-08T00:00,26.4,82,0.00,3.38,236
2023-08-08T01:00,26.1,84,0.00,2.84,231
2023-08-08T02:00,26.1,83,0.00,2.84,231
2023-08-08T03:00,26.2,82,0.00,3.00,233
2023-08-08T04:00,25.9,86,0.00,3.34,231
2023-08-08T05:00,25.6,88,0.00,2.97,225
2023-08-08T06:00,25.9,88,0.00,3.04,224
2023-08-08T07:00,27.5,82,0.00,4.34,232
2023-08-08T08:00,28.9,72,0.10,5.16,238
2023-08-08T09:00,29.5,70,0.00,5.82,246
2023-08-08T10:00,29.9,69,0.10,6.28,248
2023-08-08T11:00,30.1,69,0.10,6.41,247
2023-08-08T12:00,30.5,65,0.50,6.67,251
2023-08-08T13:00,30.2,70,0.80,6.26,243
2023-08-08T14:00,30.0,70,0.00,6.53,243
2023-08-08T15:00,29.9,68,0.10,6.13,242
2023-08-08T16:00,29.3,71,0.00,5.88,238
2023-08-08T17:00,28.8,73,0.00,5.27,237
2023-08-08T18:00,28.0,75,0.00,4.58,234
2023-08-08T19:00,27.8,75,0.00,3.97,236
2023-08-08T20:00,27.4,77,0.00,3.14,239
2023-08-08T21:00,27.5,77,0.00,3.26,243
2023-08-08T22:00,27.1,78,0.00,3.16,252
2023-08-08T23:00,26.9,80,0.00,3.29,250
2023-08-09T00:00,26.6,81,0.00,3.04,243
2023-08-09T01:00,26.4,82,0.00,3.14,248
2023-08-09T02:00,26.2,83,0.00,3.05,238
2023-08-09T03:00,26.2,84,0.00,3.24,236
2023-08-09T04:00,26.1,85,0.00,3.67,241
2023-08-09T05:00,26.0,87,0.00,3.45,240
2023-08-09T06:00,26.0,88,0.00,3.31,241
2023-08-09T07:00,27.3,83,0.00,4.13,238
2023-08-09T08:00,28.6,79,0.00,4.83,236
2023-08-09T09:00,27.6,82,3.20,4.74,235
2023-08-09T10:00,27.5,84,5.00,5.20,232
2023-08-09T11:00,26.9,86,2.50,5.02,235
2023-08-09T12:00,28.2,82,0.10,5.66,234
2023-08-09T13:00,28.0,81,0.00,5.71,237
2023-08-09T14:00,28.6,77,0.00,6.71,243
2023-08-09T15:00,28.5,79,0.10,6.40,243
2023-08-09T16:00,28.0,81,0.20,5.50,245
2023-08-09T17:00,27.8,80,0.00,4.30,239
2023-08-09T18:00,27.1,82,0.00,3.19,229
2023-08-09T19:00,26.6,84,0.00,3.26,223
2023-08-09T20:00,26.4,86,0.00,3.52,235
2023-08-09T21:00,26.5,87,0.00,3.33,229
2023-08-09T22:00,26.0,90,0.00,2.97,222
2023-08-09T23:00,25.7,92,0.00,3.14,217
2023-08-10T00:00,25.7,93,0.00,3.24,214
2023-08-10T01:00,25.9,92,0.00,4.06,218
2023-08-10T02:00,26.1,90,0.00,3.97,221
2023-08-10T03:00,25.8,89,0.00,4.97,220
2023-08-10T04:00,25.0,91,0.00,4.34,218
2023-08-10T05:00,25.0,93,0.00,4.12,219
2023-08-10T06:00,25.3,91,0.00,4.02,215
2023-08-10T07:00,26.3,86,0.00,4.46,222
2023-08-10T08:00,27.6,85,0.00,5.26,231
2023-08-10T09:00,28.8,80,0.00,5.44,238
2023-08-10T10:00,29.0,76,0.20,6.13,244
2023-08-10T11:00,28.6,79,1.90,6.26,241
2023-08-10T12:00,29.0,80,1.40,5.51,241
2023-08-10T13:00,28.5,82,6.20,5.59,226
2023-08-10T14:00,28.1,84,3.00,4.19,237
2023-08-10T15:00,27.2,85,1.80,4.55,230
2023-08-10T16:00,27.5,84,0.00,4.86,233
2023-08-10T17:00,27.1,85,0.00,4.75,229
2023-08-10T18:00,26.1,89,0.00,4.24,227
2023-08-10T19:00,26.0,88,0.00,4.05,220
2023-08-10T20:00,25.2,94,0.00,3.59,167
2023-08-10T21:00,25.2,93,0.00,4.00,177
2023-08-10T22:00,25.5,93,0.00,3.62,204
2023-08-10T23:00,25.7,91,0.00,3.96,225
2023-08-11T00:00,25.6,90,0.00,3.91,212
2023-08-11T01:00,25.5,90,0.00,4.21,208
2023-08-11T02:00,25.5,90,0.00,3.94,210
2023-08-11T03:00,25.5,90,0.00,3.69,213
2023-08-11T04:00,25.5,90,0.00,3.58,216
2023-08-11T05:00,25.2,92,0.00,3.58,210
2023-08-11T06:00,25.1,94,0.00,4.08,197
2023-08-11T07:00,25.8,88,0.00,4.63,213
2023-08-11T08:00,26.8,84,0.00,5.87,226
2023-08-11T09:00,27.5,82,0.00,4.81,225
2023-08-11T10:00,28.1,81,0.00,5.02,224
2023-08-11T11:00,28.9,75,0.10,6.50,233
2023-08-11T12:00,29.0,74,0.20,6.36,233
2023-08-11T13:00,28.8,78,0.90,5.90,231
2023-08-11T14:00,28.8,75,0.20,5.23,227
2023-08-11T15:00,28.4,76,3.50,5.00,233
2023-08-11T16:00,27.7,83,0.40,5.54,231
2023-08-11T17:00,27.1,84,0.00,5.52,224
2023-08-11T18:00,25.4,89,0.00,3.96,225
2023-08-11T19:00,25.1,89,0.00,3.76,220
2023-08-11T20:00,25.2,91,0.00,3.75,228
2023-08-11T21:00,25.5,90,0.00,3.16,215
2023-08-11T22:00,25.4,91,0.00,3.26,207
2023-08-11T23:00,25.2,91,0.00,2.95,204
2023-08-12T00:00,25.2,92,0.00,2.75,213
2023-08-12T01:00,25.0,94,0.00,2.55,225
2023-08-12T02:00,24.7,96,0.00,2.27,229
2023-08-12T03:00,24.8,96,0.00,2.41,228
2023-08-12T04:00,25.0,95,0.00,2.72,216
2023-08-12T05:00,25.2,92,0.00,3.58,210
2023-08-12T06:00,25.0,91,0.00,3.40,208
2023-08-12T07:00,26.3,87,0.00,4.50,217
2023-08-12T08:00,26.6,86,0.00,4.92,209
2023-08-12T09:00,27.5,81,0.00,6.12,218
2023-08-12T10:00,27.8,82,0.00,5.66,222
2023-08-12T11:00,28.8,74,0.20,5.47,230
2023-08-12T12:00,29.2,76,0.10,4.67,227
2023-08-12T13:00,29.1,74,0.20,5.17,227
2023-08-12T14:00,28.9,76,0.00,5.54,231
2023-08-12T15:00,28.4,77,0.10,5.76,231
2023-08-12T16:00,27.9,79,0.00,5.90,231
2023-08-12T17:00,27.3,80,0.00,4.81,227
2023-08-12T18:00,26.6,81,0.00,3.82,225
2023-08-12T19:00,26.3,83,0.00,3.74,236
2023-08-12T20:00,26.2,85,0.00,2.83,228
2023-08-12T21:00,26.5,84,0.00,3.05,229
2023-08-12T22:00,26.2,85,0.00,3.47,237
2023-08-12T23:00,25.5,91,0.00,3.58,234
2023-08-13T00:00,25.2,92,0.00,3.40,227
2023-08-13T01:00,25.2,93,0.00,3.32,224
2023-08-13T02:00,25.3,89,0.00,3.68,225
2023-08-13T03:00,25.1,91,0.00,3.47,224
2023-08-13T04:00,24.5,92,0.00,3.42,218
2023-08-13T05:00,24.4,92,0.00,2.91,207
2023-08-13T06:00,24.4,93,0.00,3.18,208
2023-08-13T07:00,25.5,89,0.00,3.38,214
2023-08-13T08:00,27.5,81,0.00,4.67,223
2023-08-13T09:00,28.5,78,0.20,4.60,228
2023-08-13T10:00,28.9,79,0.40,4.68,228
2023-08-13T11:00,29.2,74,1.50,4.56,232
2023-08-13T12:00,29.4,74,0.60,4.92,232
2023-08-13T13:00,29.9,74,0.30,4.72,234
2023-08-13T14:00,29.2,76,0.50,4.80,234
2023-08-13T15:00,28.5,80,1.30,5.30,224
2023-08-13T16:00,27.0,84,0.40,4.88,227
2023-08-13T17:00,26.6,86,0.00,4.46,224
2023-08-13T18:00,26.2,88,0.00,3.69,221
2023-08-13T19:00,26.0,88,0.00,2.86,216
2023-08-13T20:00,25.1,92,0.00,3.24,214
2023-08-13T21:00,25.4,91,0.00,3.41,220
2023-08-13T22:00,25.2,93,0.00,3.00,217
2023-08-13T23:00,25.2,92,0.00,3.11,213
2023-08-14T00:00,25.2,92,0.00,3.00,210
2023-08-14T01:00,25.1,92,0.00,2.72,216
2023-08-14T02:00,25.0,93,0.00,2.76,224
2023-08-14T03:00,25.0,93,0.00,2.64,217
2023-08-14T04:00,25.0,94,0.00,2.50,217
2023-08-14T05:00,24.8,95,0.00,2.30,214
2023-08-14T06:00,24.8,94,0.00,2.33,211
2023-08-14T07:00,26.6,86,0.00,3.42,218
2023-08-14T08:00,26.4,87,0.00,3.30,215
2023-08-14T09:00,27.6,83,0.00,3.98,219
2023-08-14T10:00,28.9,81,0.00,4.20,218
2023-08-14T11:00,29.5,79,0.00,4.24,225
2023-08-14T12:00,29.7,77,0.10,4.30,234
2023-08-14T13:00,28.8,74,1.70,4.75,229
2023-08-14T14:00,28.4,81,1.00,4.63,237
2023-08-14T15:00,28.1,82,2.30,3.40,227
2023-08-14T16:00,26.2,87,2.70,2.72,234
2023-08-14T17:00,26.2,88,0.30,3.32,226
2023-08-14T18:00,25.4,91,0.10,2.83,222
2023-08-14T19:00,24.9,93,0.00,2.62,220
